3 16 F1 124 	5713.947966426	8.151e-03	5
4 3 E 39 	5713.957766307	1.000e-03	6
4 7 F1 51 	5713.960069124	1.520e-03	1
3 15 A1 54 	5713.971684491	8.051e-03	1
3 16 F2 126 	5713.989748309	8.464e-03	1
3 16 E 84 	5714.042738126	8.961e-03	1
4 5 F2 54 	5714.170055537	1.008e-03	11
4 7 E 34 	5714.177749786	1.509e-03	1
4 3 F1 61 	5714.196676081	1.000e-03	3
4 5 F1 58 	5714.286652611	1.008e-03	13
4 5 A1 19 	5714.340681125	1.001e-03	3
4 4 F1 59 	5714.362245223	1.008e-03	2
3 18 A1 14 	5714.411679705	6.854e-03	1
3 15 F1 168 	5714.500294092	2.519e-03	3
3 17 A1 25 	5714.577822184	7.936e-03	2
4 4 E 41 	5714.613555420	1.005e-03	2
3 17 E 49 	5714.688632060	8.712e-03	2
3 15 E 111 	5714.710062033	2.894e-03	3
3 17 F1 75 	5714.736151987	8.466e-03	1
3 16 F2 127 	5714.881695722	8.135e-03	6
3 17 F1 76 	5715.000712911	6.464e-03	5
3 17 F2 73 	5715.124058547	6.306e-03	3
4 3 F2 59 	5715.174705739	1.000e-03	2
4 8 F2 40 	5715.267541351	1.525e-03	2
3 17 E 50 	5715.554831060	8.712e-03	2
3 16 A2 42 	5715.779091110	5.704e-03	3
3 17 F2 74 	5716.309596913	8.346e-03	3
3 16 F1 125 	5716.606467358	9.601e-03	1
4 7 A1 16 	5716.611671451	1.501e-03	1
3 17 A2 25 	5716.705452019	7.926e-03	4
3 17 F1 77 	5716.765735487	6.518e-03	2
3 17 F2 75 	5716.810229006	6.306e-03	2
3 14 F1 185 	5716.828616831	2.044e-03	2
3 14 F2 188 	5716.837837249	1.961e-03	1
3 16 F2 128 	5716.942520190	8.346e-03	2
4 7 F1 52 	5717.108141913	1.525e-03	2
3 16 A2 43 	5717.456053709	9.192e-03	1
3 17 E 51 	5717.468890946	8.693e-03	3
3 16 F2 129 	5717.630466003	8.149e-03	4
4 7 F2 51 	5717.770380318	1.520e-03	1
4 3 F1 62 	5718.067337778	1.000e-03	2
3 16 F1 126 	5718.072827126	8.256e-03	4
3 17 F2 76 	5718.196903459	8.419e-03	3
4 8 F1 39 	5718.391832802	1.524e-03	2
4 8 E 26 	5718.403702908	1.536e-03	1
3 16 F1 127 	5718.484384808	8.151e-03	7
3 18 F1 38 	5718.487829911	7.150e-03	1
3 15 F2 166 	5718.585536761	9.505e-03	2
3 15 F1 169 	5718.621206234	9.590e-03	2
3 16 F2 130 	5718.724859962	9.536e-03	1
3 17 F1 78 	5718.876634125	8.598e-03	2
4 5 F1 59 	5718.957821230	1.520e-03	3
4 5 A2 20 	5719.286496682	1.000e-03	5
4 5 F2 55 	5719.318645030	1.008e-03	7
4 5 E 38 	5719.346062466	1.005e-03	5
3 16 F2 131 	5719.416930962	9.536e-03	1
4 8 F2 41 	5719.820210427	3.011e-03	2
4 9 F2 27 	5719.971283772	3.017e-03	2
3 17 A2 26 	5719.984249050	7.926e-03	3
3 16 F2 132 	5720.003471871	8.180e-03	3
3 16 F1 128 	5720.017487872	8.151e-03	4
4 2 F2 49 	5720.022437998	1.000e-03	1
4 9 E 18 	5720.162984807	3.015e-03	1
4 2 E 32 	5720.262400030	1.000e-03	1
3 16 F1 129 	5720.695975652	9.489e-03	2
3 14 F1 186 	5720.732736831	2.044e-03	2
3 14 A1 64 	5720.755401437	1.118e-03	1
3 16 E 86 	5721.096328847	8.961e-03	1
3 16 A1 45 	5721.181066094	7.729e-03	4
3 18 F2 39 	5721.584953262	7.012e-03	1
4 3 E 40 	5721.680462412	1.000e-03	2
3 16 F2 133 	5721.702719636	9.536e-03	2
3 16 F1 130 	5721.751594339	9.921e-03	1
4 8 E 27 	5721.789754807	3.015e-03	1
3 15 A1 55 	5721.919918491	9.464e-03	1
4 4 A2 19 	5722.006898720	7.505e-03	1
4 5 F1 60 	5722.282276714	1.008e-03	2
3 18 A1 15 	5722.297598877	7.936e-03	1
3 15 F2 167 	5722.545233309	9.818e-03	1
4 4 F2 63 	5722.559873479	1.008e-03	1
4 9 F1 28 	5722.731717418	1.525e-03	3
4 9 A2 10 	5722.756894257	3.001e-03	3
4 9 F2 28 	5722.881648448	3.017e-03	4
4 4 F1 60 	5722.931495223	1.008e-03	2
3 16 F1 131 	5723.240805344	8.221e-03	6
4 3 A1 17 	5723.443268418	9.004e-03	1
2 23 F2 55 	5723.492187523	1.238e-02	1
3 16 E 87 	5723.613725879	6.168e-03	4
3 17 E 52 	5723.631397847	8.961e-03	1
3 14 F2 189 	5723.697912144	2.074e-03	3
4 6 F2 58 	5723.780303090	1.008e-03	7
3 14 F1 187 	5723.790782645	2.006e-03	1
3 18 F2 40 	5723.807845509	8.596e-03	1
2 23 F1 56 	5723.813312916	1.294e-02	1
4 5 E 39 	5723.913205400	1.005e-03	3
4 9 E 19 	5723.943282549	1.536e-03	4
4 9 F1 29 	5724.000994024	3.039e-03	2
4 6 E 39 	5724.039466827	7.507e-03	2
3 18 E 26 	5724.221061847	8.961e-03	1
4 3 F1 63 	5724.229523338	1.000e-03	2
3 17 F2 78 	5724.447430087	8.596e-03	1
4 4 E 42 	5724.593227138	1.005e-03	2
3 16 F2 134 	5724.846749113	8.149e-03	6
3 14 E 126 	5724.989680921	2.128e-03	3
4 4 F1 61 	5725.015219882	1.008e-03	2
4 5 F2 56 	5725.037600333	1.008e-03	7
3 14 F2 190 	5725.121598423	1.961e-03	3
4 4 F2 64 	5725.244699611	1.000e-03	3
3 16 F2 135 	5725.645001633	8.873e-03	1
4 6 F1 56 	5726.006464092	5.010e-03	4
4 6 A1 21 	5726.121102917	1.501e-03	4
3 15 A2 57 	5726.144381761	9.192e-03	2
3 16 A2 45 	5726.293920484	5.338e-03	3
3 16 F1 132 	5726.401556339	9.921e-03	1
3 14 A2 62 	5726.412016753	1.825e-03	2
4 4 A1 24 	5726.437115668	2.900e-04	5
3 14 F2 191 	5726.625551810	2.321e-03	2
4 6 F2 59 	5726.692350872	7.506e-03	4
3 14 F1 188 	5726.732103351	2.418e-03	2
3 14 E 127 	5726.867816475	2.892e-03	2
4 4 F2 65 	5726.879740501	1.000e-03	5
4 6 F1 57 	5726.887270406	1.520e-03	5
3 14 F1 189 	5726.920415064	2.344e-03	1
4 4 A2 20 	5726.969484193	1.000e-03	2
4 5 A2 21 	5727.051469522	1.600e-04	5
4 4 E 43 	5727.181256412	1.005e-03	3
4 10 F1 18 	5727.481898789	3.100e-03	1
4 4 F1 62 	5727.582340825	1.008e-03	6
3 16 F2 136 	5727.597896523	9.532e-03	3
4 6 A2 19 	5727.784880746	7.505e-03	4
3 16 A1 46 	5727.863176491	9.464e-03	1
3 16 E 88 	5727.948495950	6.168e-03	4
4 10 F2 19 	5728.126329455	3.018e-03	1
4 10 A2 7 	5728.256097617	3.001e-03	2
4 4 F2 66 	5728.322142490	1.000e-03	5
4 4 F1 63 	5728.426023389	1.008e-03	11
4 10 F2 20 	5728.508487242	3.017e-03	3
4 6 F2 60 	5728.585378936	1.008e-03	5
4 6 E 40 	5728.792043929	7.507e-03	3
4 4 E 44 	5728.834821965	1.005e-03	5
4 4 A1 25 	5729.003323251	2.200e-04	6
4 9 F2 29 	5729.056116426	3.034e-03	3
3 18 A2 14 	5729.074222899	8.001e-03	1
3 18 F2 43 	5729.079439493	8.596e-03	1
4 8 E 28 	5729.186943780	1.530e-03	2
4 9 F1 30 	5729.271742810	3.020e-03	3
4 3 E 41 	5729.288024793	1.005e-03	1
4 8 F2 42 	5729.347199151	1.535e-03	2
4 5 F2 57 	5729.505564949	2.679e-04	13
4 5 F1 61 	5729.547779264	1.686e-04	11
4 3 F2 60 	5729.683515564	1.008e-03	2
4 8 A2 14 	5729.691828559	1.501e-03	3
4 2 F2 50 	5729.796489485	1.000e-03	2
3 16 F1 134 	5729.992499587	9.820e-03	1
4 5 F2 58 	5730.209498352	1.008e-03	11
4 4 F1 64 	5730.310168216	1.008e-03	7
3 15 F2 170 	5730.409193361	9.912e-03	1
3 18 A1 16 	5730.570349174	6.842e-03	1
4 10 E 14 	5730.656826846	3.201e-03	2
3 16 F1 135 	5730.673951818	6.397e-03	3
4 10 F1 19 	5730.769212482	3.020e-03	3
4 1 E 19 	5730.957660084	1.079e-02	1
4 10 A1 8 	5730.978672649	3.019e-03	3
3 15 A1 56 	5731.101660491	9.464e-03	1
4 10 F2 21 	5731.136149158	3.034e-03	2
3 17 F2 79 	5731.169501937	8.419e-03	3
4 7 F1 53 	5731.181652859	1.525e-03	4
3 15 F1 173 	5731.228496026	2.519e-03	4
4 4 F1 65 	5731.244398706	1.008e-03	4
4 4 E 45 	5731.260055420	1.005e-03	2
3 15 E 114 	5731.279657556	2.866e-03	1
4 3 F1 64 	5731.518328072	1.001e-03	3
4 2 E 33 	5731.629162030	1.500e-03	1
3 16 F2 139 	5731.774909105	8.149e-03	3
4 5 F1 62 	5731.870592523	1.009e-03	4
4 7 F2 52 	5731.897905585	1.520e-03	4
4 4 F2 67 	5732.436389757	1.000e-03	9
4 3 A1 18 	5732.462705954	1.000e-03	2
3 16 E 90 	5732.516894022	8.394e-03	4
4 8 F1 40 	5732.577888217	1.525e-03	3
3 16 F1 136 	5732.635700991	8.151e-03	3
4 2 F1 45 	5732.638535580	1.001e-03	2
4 8 E 29 	5732.817537908	1.536e-03	1
4 6 F2 61 	5732.838168853	1.525e-03	2
4 4 A2 21 	5732.883006044	1.300e-04	4
4 1 F1 33 	5732.884733268	1.500e-03	2
4 10 F1 20 	5732.928915832	1.058e-03	4
4 5 A2 22 	5733.173906672	1.366e-04	4
4 3 E 42 	5733.186463030	1.500e-03	1
4 4 F2 68 	5733.210504910	4.528e-04	16
4 5 F2 59 	5733.473910483	1.008e-03	10
4 7 F1 54 	5733.601095888	7.507e-03	1
4 5 E 40 	5733.635959884	1.005e-03	5
4 10 F2 22 	5733.814691798	1.083e-03	5
4 7 E 35 	5733.830812823	7.507e-03	1
4 8 A1 15 	5733.921949712	1.501e-03	3
4 5 A1 20 	5734.217520035	1.501e-03	3
3 16 F2 140 	5734.272388739	8.149e-03	4
4 2 A1 19 	5734.327728983	1.000e-03	1
3 16 E 91 	5734.453280252	8.394e-03	3
4 8 F1 41 	5734.481752583	1.525e-03	4
4 5 F1 63 	5734.768510743	1.956e-04	10
3 16 F1 137 	5734.841511693	8.151e-03	2
4 7 A1 17 	5734.870296138	1.501e-03	3
4 8 F2 43 	5734.876678319	1.520e-03	3
4 4 E 46 	5734.955065639	1.005e-03	10
4 5 F2 60 	5734.969248969	1.008e-03	7
3 15 A2 58 	5735.061814813	9.409e-03	1
4 7 F2 53 	5735.063500121	7.507e-03	1
4 4 F1 66 	5735.135721510	1.008e-03	8
4 4 F2 69 	5735.137729935	1.000e-03	7
4 5 F1 64 	5735.233310198	1.794e-04	17
4 7 F1 55 	5735.277665351	1.524e-03	5
4 7 A2 19 	5735.317428369	1.501e-03	2
4 8 F1 42 	5735.361669599	1.525e-03	5
3 15 F2 171 	5735.376335335	9.818e-03	2
4 4 F2 70 	5735.415973226	1.000e-03	13
2 23 A1 18 	5735.442129169	1.462e-02	1
4 4 E 47 	5735.535586047	1.009e-03	1
4 3 F2 61 	5735.577073479	1.008e-03	1
4 7 E 36 	5735.648271619	1.512e-03	2
4 7 F1 56 	5735.683673996	7.508e-03	1
4 7 F2 54 	5735.908797046	1.525e-03	2
4 7 F2 55 	5736.190301756	1.525e-03	4
4 7 E 37 	5736.333683023	1.530e-03	1
4 8 F2 44 	5736.484863445	3.016e-03	2
4 3 A2 23 	5736.494983269	1.000e-03	2
4 8 F1 43 	5736.806906958	1.525e-03	5
4 5 A2 23 	5736.951293288	1.321e-04	7
4 5 F2 61 	5737.009492090	4.184e-04	8
4 4 F1 67 	5737.110353446	1.008e-03	3
4 5 E 41 	5737.287446675	1.631e-04	11
4 3 F1 65 	5737.379045223	1.008e-03	2
4 5 F1 65 	5737.450960712	1.859e-04	11
4 8 F2 45 	5737.676914903	1.520e-03	3
4 5 F2 62 	5737.894438722	1.712e-04	11
4 5 F1 66 	5738.419830852	1.672e-04	14
4 4 F2 71 	5738.509261924	1.000e-03	4
4 3 F2 62 	5738.686205202	1.000e-03	3
4 9 F1 31 	5738.743868789	3.100e-03	1
3 15 F1 175 	5738.876295987	9.820e-03	1
4 5 A2 24 	5738.913823908	6.002e-05	8
3 19 F1 16 	5738.976944171	7.150e-03	1
4 11 F1 8 	5738.978727315	3.132e-03	2
3 19 A1 5 	5739.001148174	6.842e-03	1
4 5 F2 63 	5739.283096399	8.185e-04	15
4 11 F2 7 	5739.304948535	3.220e-03	2
4 5 E 42 	5739.364990183	1.005e-03	8
4 1 F2 28 	5739.393910654	1.500e-03	3
4 9 E 20 	5739.412149023	1.530e-03	1
4 9 F2 30 	5739.446351405	1.525e-03	3
4 9 A2 11 	5739.595660354	1.501e-03	3
3 17 E 53 	5739.664513271	8.702e-03	3
4 11 A2 3 	5739.979344894	1.081e-03	5
3 17 F1 81 	5739.997294728	8.598e-03	1
4 11 E 5 	5740.123859731	1.639e-03	4
4 6 E 41 	5740.141339057	1.512e-03	2
4 11 F2 8 	5740.170884120	1.290e-03	5
4 9 F2 31 	5740.248822415	1.525e-03	3
4 5 F2 64 	5740.629407024	5.551e-04	20
4 9 E 21 	5740.722832466	1.530e-03	2
4 5 E 43 	5740.738285251	1.239e-04	6
4 6 F1 58 	5741.182255688	1.525e-03	2
4 9 F1 32 	5741.183832608	1.525e-03	2
4 5 F2 65 	5741.483509985	2.205e-04	13
4 8 A2 15 	5741.689075590	3.001e-03	2
4 5 F1 67 	5741.698574099	1.671e-04	11
4 7 E 38 	5742.359882912	1.509e-03	2
4 7 F1 57 	5742.411367123	1.520e-03	2
3 14 F1 191 	5742.438858678	2.418e-03	2
4 11 E 6 	5742.476967451	3.382e-03	1
4 7 A1 18 	5742.797830883	7.505e-03	2
4 5 F2 66 	5742.797852260	4.584e-04	9
4 8 F2 46 	5742.867971864	3.017e-03	3
4 11 F1 9 	5743.040808669	3.189e-03	2
4 5 F1 68 	5743.167950489	2.293e-04	17
4 5 E 44 	5743.223741128	2.633e-04	11
4 5 A1 21 	5743.256041488	2.059e-04	6
3 17 A2 27 	5743.345720783	9.591e-03	1
3 17 E 54 	5743.434857648	1.023e-02	1
2 24 F2 27 	5743.767618044	1.429e-02	1
4 8 F1 44 	5743.942650757	1.525e-03	3
4 4 A2 22 	5743.957689548	1.000e-03	2
4 6 F1 59 	5744.145109433	1.525e-03	3
4 5 E 45 	5744.216888259	2.438e-04	11
4 5 F1 69 	5744.347999026	2.916e-04	10
4 6 A1 22 	5744.379517242	1.501e-03	2
4 4 F2 72 	5744.620005739	1.000e-03	2
4 4 F1 68 	5744.661195223	1.008e-03	2
4 5 A2 25 	5744.669708837	2.912e-03	9
4 5 F2 67 	5744.672322795	1.008e-03	9
4 7 F1 58 	5744.838301831	7.550e-03	1
4 5 F1 70 	5744.885989012	4.594e-04	5
4 1 A2 12 	5744.994346377	1.500e-03	2
4 10 E 15 	5745.219703902	3.015e-03	3
4 8 F2 47 	5745.228190692	3.034e-03	1
4 11 A1 3 	5745.487829440	3.028e-03	2
4 10 F2 23 	5745.571326136	3.017e-03	2
3 16 A1 47 	5745.635181357	9.187e-03	1
3 16 F1 138 	5745.645775485	9.570e-03	1
2 24 A2 9 	5745.668179026	8.212e-03	2
3 14 F1 192 	5745.689086831	2.044e-03	2
4 7 F2 56 	5745.996297467	7.552e-03	2
2 24 F2 28 	5746.183116586	8.365e-03	1
4 2 F2 51 	5746.535523931	1.000e-03	3
4 10 A2 8 	5746.844388509	3.001e-03	3
4 7 A2 20 	5747.088551478	1.501e-03	4
4 2 F1 46 	5747.677436287	1.004e-03	3
3 14 E 130 	5747.685697692	2.128e-03	2
3 14 F2 194 	5747.716975486	1.961e-03	3
3 17 A1 26 	5747.760298877	7.936e-03	1
4 8 E 30 	5747.920049215	1.512e-03	2
4 5 F2 68 	5747.983167469	1.008e-03	3
3 14 F2 195 	5748.144661686	1.961e-03	4
4 4 E 48 	5748.248955420	1.005e-03	2
2 24 F2 29 	5748.297303423	1.324e-02	2
3 14 F1 193 	5748.385378534	2.044e-03	3
4 6 F2 62 	5748.602402408	7.586e-03	1
3 14 A1 66 	5748.610841437	1.118e-03	1
4 11 F1 10 	5748.997821449	3.186e-03	3
4 4 A1 26 	5749.031952443	1.400e-04	2
4 4 A2 23 	5749.388881019	1.000e-03	1
4 5 F1 71 	5749.394205454	1.009e-03	2
4 9 F2 32 	5749.454889263	3.017e-03	4
4 4 F1 69 	5749.517830484	1.008e-03	4
4 10 F2 24 	5750.029002285	3.018e-03	6
4 8 F1 45 	5750.105126820	1.525e-03	1
4 10 F1 21 	5750.154994874	3.025e-03	3
4 3 A1 19 	5750.515636795	1.000e-03	2
4 3 F1 66 	5750.570598009	1.008e-03	3
4 11 F2 9 	5750.614701696	3.186e-03	3
2 24 A1 11 	5750.702309119	1.085e-02	1
4 2 A1 20 	5750.992728037	1.000e-03	2
4 3 E 43 	5751.093529918	1.005e-03	2
4 4 F2 73 	5751.493032900	1.000e-03	11
3 19 F1 18 	5751.601224429	7.297e-03	1
4 6 A2 20 	5751.634557995	5.115e-03	2
4 8 A1 16 	5751.754406226	3.012e-03	2
4 10 E 16 	5751.968812623	3.015e-03	5
4 4 F2 74 	5752.131309896	1.487e-04	9
4 8 F2 48 	5752.305081086	1.525e-03	2
3 17 F2 81 	5752.312307173	8.419e-03	2
4 11 A2 4 	5752.377401914	3.001e-03	4
3 16 F2 142 	5752.566641361	9.912e-03	1
4 4 E 49 	5752.615166201	1.009e-03	4
4 3 F2 63 	5753.373021587	2.690e-03	2
4 4 E 50 	5753.395959185	1.005e-03	4
4 9 F1 33 	5753.446781241	1.525e-03	3
4 3 F1 67 	5753.471795223	1.023e-03	2
4 4 F2 75 	5753.473964159	1.000e-03	5
4 10 F1 22 	5753.497743416	3.025e-03	5
3 16 F1 139 	5753.507814660	6.347e-03	2
4 8 F1 46 	5753.523928389	5.011e-03	1
4 5 F1 72 	5753.638452260	1.008e-03	5
3 18 F1 45 	5753.737178429	7.297e-03	1
4 5 E 46 	5753.888637631	1.005e-03	4
4 9 A1 9 	5754.406531780	3.025e-03	1
2 24 F1 29 	5754.626248124	1.380e-02	1
4 1 F2 29 	5754.759013654	1.500e-03	3
2 23 F2 58 	5755.117159433	1.238e-02	1
4 4 F1 70 	5755.126576072	1.008e-03	11
3 14 E 131 	5755.493952884	2.128e-03	2
3 14 F2 196 	5755.548081756	1.961e-03	3
4 4 F2 76 	5755.558355739	1.000e-03	2
4 5 A1 22 	5755.601916676	7.521e-03	2
4 5 F1 73 	5755.653896788	1.008e-03	14
3 14 A2 64 	5755.664534597	1.525e-03	1
4 6 F2 63 	5756.036461731	7.507e-03	2
4 1 E 20 	5756.040062620	7.632e-03	2
4 6 F1 60 	5756.078771629	7.509e-03	2
4 5 F2 69 	5756.106417693	1.008e-03	8
4 8 F2 49 	5756.487693016	1.525e-03	1
4 3 F2 64 	5756.544775386	1.008e-03	2
4 2 F1 47 	5756.630372763	1.500e-03	2
4 5 E 47 	5756.702168398	1.005e-03	7
4 8 A1 17 	5756.712356023	7.505e-03	1
4 4 E 51 	5756.749655420	1.005e-03	2
4 11 F1 11 	5756.783690309	1.450e-03	5
4 4 F1 71 	5756.920711007	2.810e-04	13
4 11 F2 10 	5756.925710459	3.027e-03	6
4 8 F1 47 	5756.958790084	7.509e-03	1
4 8 E 32 	5757.031126060	7.511e-03	1
4 5 A2 26 	5757.249290061	1.000e-03	5
4 6 F1 61 	5757.271825006	1.525e-03	1
2 24 F2 30 	5757.408709871	1.238e-02	1
4 3 A2 24 	5757.444706250	1.000e-03	3
4 6 F2 64 	5757.683401318	1.520e-03	1
4 5 F1 74 	5757.778414024	1.008e-03	13
4 5 F2 70 	5757.822924967	1.008e-03	10
4 1 F1 34 	5758.294593582	7.501e-03	2
2 24 A2 10 	5758.584063548	1.041e-02	1
4 6 F2 65 	5758.616991731	7.507e-03	2
4 2 E 34 	5758.641728266	1.500e-03	2
4 5 E 48 	5758.711974939	1.005e-03	7
4 4 A1 27 	5759.084019313	7.001e-05	7
4 5 F2 71 	5759.219931477	1.008e-03	11
4 6 F1 62 	5759.327463831	7.550e-03	1
4 4 F2 77 	5759.507795833	1.001e-03	12
4 8 A1 18 	5759.707721780	3.025e-03	1
4 1 A1 8 	5760.164659835	7.632e-03	1
4 5 A2 27 	5760.173375791	1.960e-04	6
3 16 A1 48 	5760.365021385	5.239e-03	3
4 4 A2 24 	5760.501584210	1.000e-03	2
4 5 F2 72 	5760.573268441	7.908e-04	14
4 7 E 39 	5760.585992381	7.508e-03	2
4 5 F1 75 	5760.642023259	1.008e-03	11
4 7 F2 57 	5760.792165513	7.510e-03	3
4 5 A1 23 	5760.795155644	1.501e-03	5
4 5 E 49 	5760.913850129	1.005e-03	9
4 6 A2 21 	5761.103133178	7.505e-03	2
3 19 F2 18 	5761.136787026	7.035e-03	1
4 5 F1 76 	5761.184552610	1.699e-04	11
3 14 F2 197 	5761.239197881	1.961e-03	3
4 7 A2 21 	5761.279237538	7.505e-03	4
3 16 F1 140 	5761.522821845	6.015e-03	3
4 6 F2 66 	5761.631871016	7.507e-03	3
3 14 F1 194 	5761.696111101	2.080e-03	2
4 4 A1 28 	5761.729122499	1.500e-03	3
4 4 F1 72 	5761.788815796	1.505e-03	7
3 17 E 55 	5761.835690126	8.961e-03	1
3 17 F2 82 	5761.842696672	6.615e-03	3
4 6 E 43 	5761.989938398	7.507e-03	2
4 4 F1 73 	5762.004320946	3.330e-04	8
4 4 E 52 	5762.058586047	1.009e-03	1
3 17 A2 29 	5762.129986899	8.001e-03	1
3 14 A1 67 	5762.363937548	9.135e-03	1
4 6 A1 23 	5762.373687228	1.501e-03	5
4 4 E 53 	5762.542603894	1.005e-03	5
4 8 A2 16 	5762.621592621	1.501e-03	2
3 16 F2 143 	5762.715815035	3.005e-03	4
4 6 F1 63 	5762.840180286	1.009e-03	15
4 4 F2 78 	5762.942424644	2.000e-04	5
4 11 E 7 	5763.191164610	3.113e-03	4
4 9 A1 10 	5763.210562328	5.032e-03	1
3 17 F1 83 	5763.211002290	6.693e-03	3
4 8 F2 50 	5763.242075174	1.534e-03	3
4 6 F2 67 	5763.340648993	1.008e-03	12
4 6 F1 64 	5763.369976449	1.525e-03	3
4 11 F1 12 	5763.377028108	3.039e-03	6
4 11 A1 4 	5763.446308946	1.061e-03	5
3 17 E 56 	5763.498193308	8.961e-03	1
4 9 F1 34 	5763.645126539	3.020e-03	5
4 4 F1 74 	5763.674151347	1.008e-03	4
4 4 F2 79 	5763.736127325	4.002e-05	14
3 14 A2 65 	5763.787164597	1.525e-03	1
4 5 F2 73 	5763.845524049	1.008e-03	3
3 14 F2 198 	5763.977487249	1.961e-03	1
3 14 F1 195 	5764.090986831	2.044e-03	2
4 9 F2 33 	5764.111822955	3.018e-03	4
4 4 F1 75 	5764.281157862	1.683e-04	10
4 5 F1 77 	5764.313055361	1.008e-03	3
3 14 F1 196 	5764.463346178	2.606e-03	1
4 9 A2 12 	5764.615183644	3.001e-03	3
4 11 F2 11 	5765.160309294	3.027e-03	4
3 16 A2 47 	5765.270356731	1.870e-03	4
2 23 F2 64 	5765.333408871	1.238e-02	1
4 2 F2 52 	5765.372217242	1.500e-03	3
2 23 F1 65 	5765.438619833	1.526e-02	1
2 23 A1 20 	5765.550442959	2.014e-02	1
4 6 F1 65 	5765.811184730	1.009e-03	9
4 6 E 44 	5765.937814426	1.009e-03	6
4 8 E 34 	5766.033293023	1.530e-03	1
4 6 F2 68 	5766.118558698	1.008e-03	6
4 6 A2 22 	5766.253856208	3.128e-04	3
4 4 A1 29 	5766.596418685	1.500e-03	2
4 7 F2 58 	5766.675397143	1.520e-03	3
3 16 F2 144 	5767.325687874	3.489e-03	5
4 7 F1 59 	5767.545158391	7.508e-03	2
4 8 F2 51 	5767.701444719	1.525e-03	4
4 3 F2 65 	5767.754173479	1.008e-03	1
3 17 F2 84 	5767.999187303	6.827e-03	2
3 16 E 95 	5768.056433209	6.168e-03	3
4 4 F2 80 	5768.364179174	1.001e-03	4
3 17 F1 84 	5768.366120540	8.598e-03	1
4 7 A1 19 	5768.566746512	7.505e-03	2
4 3 E 44 	5768.734024793	1.005e-03	1
3 16 A1 49 	5769.201732966	4.295e-03	6
4 5 E 50 	5769.223755420	1.005e-03	2
4 7 F1 60 	5769.302067675	1.525e-03	3
4 8 A2 17 	5769.303821082	1.501e-03	3
4 4 F1 76 	5769.330768173	1.008e-03	3
3 17 F1 85 	5769.332153888	8.421e-03	2
3 16 F1 141 	5769.368652879	5.834e-03	5
4 3 F1 69 	5769.443488131	1.008e-03	2
3 16 F2 145 	5770.055347686	5.831e-03	8
4 7 F2 59 	5770.098452139	1.523e-03	4
3 19 F1 20 	5770.456113771	7.363e-03	1
4 7 E 40 	5770.474986075	1.530e-03	3
3 19 A1 7 	5770.480112235	6.249e-03	1
4 9 F2 34 	5770.606603537	1.525e-03	1
3 17 F2 85 	5770.650034509	8.596e-03	1
3 16 A2 48 	5770.744020921	5.338e-03	4
3 16 E 96 	5770.818970020	9.698e-03	1
4 3 F2 66 	5770.835273479	1.008e-03	1
3 16 F1 143 	5770.908130485	9.570e-03	1
3 16 A1 50 	5771.000592357	9.187e-03	1
4 5 F2 74 	5771.083540058	1.008e-03	3
4 9 F1 35 	5771.137976845	1.525e-03	2
3 14 A1 68 	5771.200741437	1.118e-03	1
4 6 F2 69 	5771.286439791	1.008e-03	6
4 6 E 45 	5771.407122052	1.009e-03	5
4 5 F2 75 	5771.506773392	1.008e-03	3
4 5 F1 78 	5771.651614245	1.009e-03	2
3 16 F1 144 	5771.939977666	8.151e-03	3
3 14 F1 197 	5771.972304071	2.044e-03	1
4 6 F1 66 	5772.040303095	1.009e-03	18
4 6 F2 70 	5772.162407154	1.024e-03	11
4 2 A2 16 	5772.304991813	7.500e-03	1
4 3 A2 25 	5772.465683199	1.000e-03	2
3 14 E 133 	5772.506286997	2.164e-03	1
3 16 E 97 	5772.632521020	9.698e-03	1
4 10 F2 25 	5772.943108427	5.127e-03	1
4 8 F2 52 	5772.992316622	1.520e-03	5
4 10 F1 23 	5772.998336304	3.025e-03	1
4 3 F2 67 	5773.006274823	1.008e-03	2
3 16 F2 147 	5773.178918685	8.149e-03	4
4 3 F1 70 	5773.268687419	1.008e-03	2
4 5 A2 28 	5773.308844905	8.700e-04	4
2 25 F2 7 	5773.418917911	1.408e-02	2
4 5 E 51 	5773.545224793	1.005e-03	1
4 3 E 45 	5773.574421254	1.005e-03	2
4 8 F1 50 	5773.701331951	1.525e-03	4
3 14 F2 199 	5773.806887560	2.271e-03	1
3 17 E 57 	5773.895622184	8.693e-03	3
3 16 F1 145 	5774.399942152	9.489e-03	2
3 17 A1 27 	5774.420346598	6.139e-03	3
3 16 F2 148 	5774.429847316	3.155e-03	4
3 17 F1 86 	5774.464221292	8.598e-03	1
4 9 F2 35 	5774.625274962	1.534e-03	3
4 8 A1 19 	5774.828072687	1.501e-03	3
4 9 E 23 	5774.886985807	1.530e-03	1
4 3 F1 71 	5774.905312216	1.503e-03	3
4 10 A2 9 	5774.988134599	5.009e-03	1
4 4 F1 77 	5775.374642549	1.008e-03	2
4 4 F2 81 	5775.848255054	1.001e-03	7
3 17 F2 86 	5775.883554629	6.615e-03	4
4 5 F2 76 	5776.180673392	1.008e-03	3
4 5 F1 79 	5776.487738085	1.008e-03	2
4 4 A2 25 	5776.620778951	1.000e-03	2
4 9 F1 36 	5776.818460575	1.540e-03	3
4 5 A1 24 	5776.991259722	1.001e-03	1
4 7 F1 61 	5777.149020876	1.525e-03	3
